FSC-A,SSC-A,IgG,IgG2A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,AmCyan-A
113108.484,148163.86,251.1,245.7,264.6,20.25,297.0,99.36,404.84,488.36
144662.64,154140.3,220.05,137.7,81.0,86.4,397.44,-61.56,462.84,477.91998
134411.08,180674.55,280.80002,91.8,382.05002,85.05,266.76,-55.08,582.32,582.32
203736.77,262143.0,1738.8,1333.8,1891.35,133.65001,1139.4,61.56,1717.96,2874.48
71740.68,30087.451,147.15001,95.85,133.65001,9.45,-20.52,-11.88,132.23999,361.91998
149852.36,160284.16,271.35,163.35,352.35,202.5,205.20001,25.920002,506.91998,562.6
121429.88,124873.65,282.15,189.0,37.8,47.25,157.68001,100.44,334.08,382.8
109019.08,142500.61,238.95,241.65001,253.8,25.65,343.44,-69.12,419.91998,350.31998
122562.4,152676.9,226.8,198.45,311.85,1.35,119.880005,30.240002,465.15997,546.36
167808.0,262143.0,1582.2001,1398.6,1784.7001,257.85,899.64,85.32,1671.5599,2729.48
78690.36,18214.201,76.950005,51.3,56.7,51.3,-34.56,52.920002,83.52,142.68
139679.92,179323.2,291.6,427.95,313.2,-20.25,330.48,-93.96001,474.43997,678.6
91402.0,100996.2,93.15,105.3,139.05,-32.4,100.44,-86.4,221.56,378.16
132138.69,178328.25,263.25,270.0,264.6,32.4,291.6,43.2,523.16,604.36
93864.84,93406.5,182.25,64.8,124.200005,29.7,58.320004,-7.5600004,306.24,403.68
140749.88,179112.61,272.7,299.7,499.5,-4.05,379.08002,60.480003,403.68,700.63995
143307.48,218006.11,278.1,322.65,265.95,13.5,117.72,31.320002,602.04,597.39996
91701.0,119013.305,213.3,18.9,214.65001,25.65,144.72,11.88,325.96,470.96
152414.56,198047.7,247.05,379.35,283.5,-25.65,356.40002,96.12,546.36,624.07996
137352.33,163385.11,147.15001,171.45,174.15001,36.45,211.68001,-41.04,484.87997,569.56
169763.92,262143.0,2901.1501,2293.6501,2544.75,387.45,1644.8401,401.76,2282.88,3991.5598
147047.28,157663.8,182.25,353.7,236.25,24.300001,359.64,29.160002,501.12,468.63998
133310.77,136498.5,213.3,113.4,141.75,94.5,124.200005,45.36,389.75998,466.31998
144369.16,165354.75,348.30002,172.8,319.95,66.15,233.28001,122.04001,495.31998,631.04
152780.72,215559.9,280.80002,234.90001,708.75,194.40001,351.0,65.880005,610.16,718.04
83877.32,104858.555,156.6,360.45,257.85,149.85,179.28001,-22.68,377.0,378.16
117934.805,112978.805,103.950005,341.55002,224.1,-13.5,82.08,-18.36,348.0,407.15997
145302.97,168621.75,270.0,193.05,278.1,93.15,355.32,48.600002,506.91998,552.16
131773.44,149968.8,132.3,68.85,98.55,-16.2,390.96002,-6.4800005,433.84,510.4
241788.89,48173.402,481.95,263.25,216.0,74.25,101.520004,2.16,226.2,585.8
108590.36,134705.7,247.05,195.75,149.85,25.65,81.0,-19.44,401.36,468.63998
181674.25,262143.0,1583.55,1507.9501,1664.55,224.1,857.52,25.920002,2071.76,3199.28
118774.766,114338.25,309.15,128.25,206.55,16.2,113.4,92.880005,360.75998,412.96
111809.445,90972.45,206.55,85.05,60.75,49.95,129.6,142.56001,261.0,330.59998
128400.72,156448.8,278.1,238.95,311.85,62.100002,276.48,-120.96001,409.47998,422.24
105736.52,134991.9,261.9,226.8,465.75,-6.75,305.64,-14.040001,467.47998,473.28
139511.56,150911.11,209.25,207.90001,157.95,68.85,257.04,-84.240005,491.84,461.68
108441.32,136256.86,225.45,163.35,59.4,-56.7,259.2,55.08,366.56,409.47998
126701.484,125120.7,174.15001,117.450005,278.1,110.700005,200.88,-72.36,404.84,431.52
134820.48,125809.2,103.950005,201.15001,183.6,-47.25,270.0,116.64001,417.59998,372.36
120232.96,162541.36,252.45,176.85,206.55,60.75,366.12003,125.28001,436.15997,480.24
105993.2,101854.805,155.25,175.5,236.25,27.0,218.16,-54.000004,287.68,481.4
124264.4,152251.66,345.6,168.75,421.2,8.1,278.64,32.4,430.36,556.8
112878.484,95477.4,148.5,60.75,280.80002,5.4,24.84,33.48,319.0,303.91998
149188.12,218556.9,317.25,243.0,213.3,54.0,234.36002,104.76,592.76,628.72
34725.402,23656.05,79.65,124.200005,82.35,-6.75,60.480003,-19.44,27.84,95.119995
118484.96,127286.1,93.15,222.75,336.15,21.6,209.52,-137.16,315.52,377.0
129109.125,185394.16,326.7,5.4,399.6,74.25,244.08002,-29.160002,510.4,569.56
104002.32,84316.95,403.65,442.80002,307.80002,89.1,200.88,78.840004,395.56,504.59998
218274.61,41265.45,546.75,446.85,-1.35,10.8,136.08,-165.24,197.2,394.4
110344.805,115947.45,253.8,135.0,217.35,76.950005,231.12001,62.640003,473.28,451.24
173817.44,262143.0,1686.15,1609.2001,1463.4,162.0,1072.4401,301.32,1662.2799,2770.0798
111641.08,148475.7,257.85,243.0,193.05,12.150001,248.40001,30.240002,458.19998,559.12
122162.2,137668.95,221.40001,98.55,279.45,67.5,348.84003,-101.520004,435.0,491.84
157948.36,170417.25,342.9,332.1,135.0,52.65,342.36002,52.920002,439.63998,535.92
252238.25,54499.5,648.0,753.3,634.5,79.65,106.920006,14.040001,257.52,794.6
122403.24,146568.16,126.9,329.4,508.95,1.35,106.920006,151.20001,465.15997,553.32
162096.64,215115.75,310.5,245.7,307.80002,32.4,245.16,25.920002,777.19995,713.39996
191660.84,262143.0,2154.6,1742.85,2095.2,265.95,1019.52,226.8,2135.56,3471.88
119904.52,118207.35,238.95,187.65001,449.55002,-21.6,39.960003,99.36,367.72,349.16
100876.164,129509.555,186.3,62.100002,31.050001,-8.1,465.48,56.160004,322.47998,454.72
105333.56,135588.61,230.85,228.15001,190.35,12.150001,274.32,1.08,327.12,379.31998
148602.08,156240.9,328.05002,220.05,221.40001,32.4,266.76,102.600006,547.51996,597.39996
125253.4,144485.11,217.35,236.25,199.8,71.55,325.08002,-9.72,370.03998,503.43997
138681.72,170028.45,288.9,238.95,340.2,83.700005,525.96,36.72,465.15997,524.32
137313.69,142647.75,207.90001,206.55,93.15,47.25,118.8,21.6,515.04,451.24
141369.05,171518.86,295.65,217.35,224.1,5.4,416.88,108.00001,548.68,632.2
129465.164,120576.6,148.5,151.2,282.15,45.9,326.16,-33.48,353.8,457.03998
88429.484,79332.75,135.0,217.35,288.9,43.2,191.16,46.440002,351.47998,331.75998
168038.92,262143.0,1854.9,1844.1,1956.15,291.6,1209.6001,276.48,1905.88,3082.1199
136633.8,205301.25,224.1,216.0,193.05,43.2,328.32,10.8,626.39996,673.95996
107796.4,118706.85,164.7,170.1,99.9,-1.35,213.84001,-54.000004,280.72,547.51996
128703.4,67498.65,166.05,419.85,130.95,55.350002,192.24,-18.36,259.84,315.52
192837.53,262143.0,1872.4501,1701.0,1910.25,298.35,1065.9601,285.12003,1956.9199,3533.3599
126820.164,156315.16,167.40001,217.35,255.15001,-32.4,98.28001,71.28001,401.36,644.95996
221273.8,61950.152,380.7,432.0,229.5,31.050001,187.92001,47.52,328.28,722.68
146901.0,262143.0,1864.35,1555.2001,1794.15,163.35,1069.2001,74.520004,1548.6,2679.5999
117740.68,70996.5,351.0,371.25,54.0,36.45,-22.68,21.6,284.19998,388.59998
138535.44,165365.55,388.80002,268.65,257.85,-22.95,213.84001,-103.68001,476.75998,671.63995
195783.36,262143.0,1948.05,1815.75,2107.35,272.7,1098.36,37.800003,1970.84,3493.92
94329.445,61533.0,244.35,410.4,361.80002,78.3,101.520004,-8.64,385.12,422.24
143668.12,194401.36,430.65,257.85,251.1,9.45,654.48004,78.840004,494.15997,603.2
113106.64,122773.055,135.0,86.4,174.15001,74.25,35.640003,83.16,348.0,436.15997
99773.08,108255.15,298.35,99.9,133.65001,66.15,76.68,44.280003,321.31998,437.31998
96780.32,121873.95,265.95,179.55,294.30002,37.8,184.68001,79.920006,349.16,516.2
111652.125,57493.8,166.05,317.25,109.35,22.95,169.56001,55.08,283.03998,354.96
135656.77,156115.36,286.2,240.3,163.35,87.75,327.24002,20.52,423.4,513.88
85713.64,60485.402,148.5,120.15,278.1,43.2,190.08,41.04,221.56,367.72
90574.92,109413.45,225.45,183.6,249.75,18.9,133.92,75.600006,309.72,349.16
90672.445,81934.2,249.75,367.2,245.7,52.65,140.40001,-58.320004,341.03998,503.43997
138265.88,163872.45,333.45,283.5,502.2,112.05,238.68001,-16.2,470.96,763.27997
137191.33,157653.0,368.55002,198.45,152.55,40.5,122.04001,55.08,452.4,488.36
119668.086,138492.45,145.8,232.2,311.85,39.15,98.28001,125.28001,387.44,423.4
158479.2,192561.3,257.85,145.8,342.9,8.1,291.6,244.08002,547.51996,401.36
120113.36,140474.25,224.1,317.25,272.7,-2.7,181.44,16.2,432.68,566.07996
127256.24,165510.0,124.200005,155.25,222.75,14.85,351.0,88.560005,551.0,584.63995
135956.69,153481.5,240.3,187.65001,248.40001,-10.8,66.96,110.16,419.91998,610.16
92229.08,77064.75,168.75,329.4,197.1,-36.45,243.00002,-4.32,226.2,452.4
127541.445,74479.5,193.05,588.60004,122.85,29.7,85.32,50.760002,294.63998,373.52
230989.92,48571.652,653.4,484.65,230.85,-44.55,65.880005,-56.160004,235.48,596.24
137531.72,150412.95,264.6,386.1,226.8,120.15,254.88,112.32001,415.28,537.07996
99491.56,150045.75,128.25,284.85,276.75,9.45,120.96001,27.000002,412.96,523.16
183300.8,262143.0,1622.7001,1489.05,1300.05,221.40001,864.00006,73.44,1571.7999,2721.3599
149396.05,216063.45,367.2,263.25,341.55002,2.7,270.0,50.760002,636.83997,900.16
106492.766,148664.7,108.0,156.6,260.55002,-45.9,39.960003,-126.36001,474.43997,506.91998
146209.16,186085.36,241.65001,321.30002,148.5,59.4,399.6,135.0,466.31998,682.07996
121067.4,118978.2,225.45,40.5,286.2,13.5,207.36002,18.36,339.88,508.08
140201.56,182391.75,346.95,263.25,365.85,59.4,102.600006,-122.04001,527.8,639.16
124534.88,178279.66,234.90001,168.75,82.35,47.25,477.36002,65.880005,490.68,457.03998
117543.805,133262.55,232.2,193.05,110.700005,-14.85,276.48,68.04,257.52,422.24
113212.445,121397.4,201.15001,124.200005,311.85,27.0,248.40001,50.760002,406.0,377.0
138269.56,196187.4,324.0,295.65,355.05002,-28.35,342.36002,193.32,627.56,590.44
119019.484,135369.9,211.95,120.15,319.95,22.95,99.36,212.76001,352.63998,581.16
119193.36,140401.36,268.65,113.4,147.15001,33.75,153.36,-27.000002,459.36,506.91998
146050.92,181198.36,282.15,236.25,233.55,-4.05,289.44,98.28001,564.92,657.72
148041.8,174571.2,288.9,245.7,193.05,-9.45,371.52002,-38.88,528.95996,609.0
145990.2,199967.4,279.45,378.0,448.2,33.75,170.64,35.640003,472.12,653.07996
120397.64,127053.9,120.15,136.35,148.5,59.4,308.88,12.960001,310.88,477.91998
145066.52,155382.3,460.35,238.95,255.15001,-32.4,156.6,2.16,422.24,586.95996
161218.05,183676.95,301.05002,270.0,348.30002,21.6,213.84001,17.28,564.92,591.6
149026.2,172619.11,203.85,145.8,430.65,129.6,91.8,-29.160002,515.04,523.16
132531.52,189610.2,360.45,145.8,529.2,37.8,577.80005,-81.0,516.2,654.24
114084.6,106513.65,168.75,211.95,237.6,22.95,198.72,-18.36,288.84,444.28
138005.52,151861.5,217.35,184.95,153.90001,-13.5,171.72,54.000004,467.47998,447.75998
96802.4,126553.055,259.2,99.9,236.25,-21.6,324.0,46.440002,367.72,477.91998
109940.92,103131.9,153.90001,120.15,144.45,-29.7,85.32,33.48,306.24,389.75998
104270.04,131888.25,135.0,170.1,171.45,-21.6,358.56003,214.92001,357.28,551.0
138107.64,207392.4,441.45,222.75,375.30002,0.0,344.52002,-16.2,561.44,534.76
152387.88,202819.95,259.2,157.95,329.4,126.9,258.12,-92.880005,570.72,689.04
127520.28,156428.55,116.1,283.5,233.55,-13.5,143.64,73.44,531.27997,426.87997
67281.44,24619.951,74.25,94.5,-74.25,0.0,0.0,-11.88,29.0,99.759995
117106.805,129513.6,229.5,214.65001,225.45,22.95,55.08,-38.88,389.75998,481.4
148235.92,191485.36,330.75,297.0,444.15,75.6,174.96,135.0,488.36,511.56
78732.68,134512.66,168.75,51.3,71.55,-2.7,213.84001,160.92001,375.84,305.08
115483.0,134514.0,284.85,201.15001,98.55,93.15,274.32,-5.4,416.44,541.72
108472.6,77163.305,168.75,190.35,198.45,112.05,29.160002,-27.000002,390.91998,535.92
126501.84,151059.61,170.1,207.90001,189.0,36.45,165.24,20.52,435.0,574.2
118379.164,147969.45,243.0,245.7,130.95,10.8,177.12001,-66.96,497.63998,549.83997
77536.68,25313.85,179.55,71.55,51.3,29.7,106.920006,-81.0,97.439995,305.08
137214.33,174488.86,324.0,151.2,279.45,-8.1,327.24002,-38.88,649.6,588.12
102227.64,92767.95,198.45,402.30002,109.35,5.4,292.68002,42.120003,348.0,584.63995
174949.97,262143.0,1458.0,1135.35,1003.05,35.100002,846.72003,69.12,1620.5199,2759.64
144823.64,172909.36,221.40001,214.65001,318.6,83.700005,208.44,25.920002,430.36,563.76
99207.28,115086.15,244.35,233.55,75.6,5.4,238.68001,34.56,351.47998,465.15997
249366.0,57812.402,730.35004,440.1,206.55,82.35,6.4800005,127.44,286.52,752.83997
127509.24,135159.3,167.40001,133.65001,205.2,60.75,82.08,35.640003,433.84,418.75998
180193.05,262143.0,1701.0,1283.85,1759.05,272.7,494.64,291.6,1577.6,2308.4
194838.53,262143.0,2116.8,1872.4501,1736.1,124.200005,1516.3201,198.72,2316.52,3701.5598
178273.0,262143.0,1451.25,1391.85,1478.25,125.55,731.16003,166.32,1228.44,2449.92
126013.32,133832.25,274.05002,105.3,268.65,75.6,182.52,75.600006,366.56,402.52
136766.28,159786.0,373.95,257.85,292.95,25.65,182.52,73.44,494.15997,663.51996
136092.84,148517.55,318.6,415.80002,454.95,28.35,166.32,81.0,497.63998,627.56
102749.28,124926.305,286.2,236.25,213.3,13.5,204.12001,-42.120003,423.4,467.47998
111206.84,114936.305,314.55002,49.95,236.25,13.5,153.36,-14.040001,356.12,415.28
94603.6,118157.4,157.95,90.450005,357.75,1.35,376.92,125.28001,337.56,489.52
125277.32,130094.1,190.35,117.450005,6.75,-5.4,91.8,-22.68,383.96,382.8
168255.12,220942.36,294.30002,368.55002,457.65,54.0,467.64,22.68,702.95996,888.56
101756.6,107329.055,83.700005,279.45,290.25,32.4,191.16,21.6,306.24,371.19998
116437.04,131693.86,325.35,203.85,333.45,14.85,165.24,-32.4,406.0,464.0
135622.72,126381.6,157.95,179.55,243.0,97.200005,39.960003,-6.4800005,454.72,386.28
144996.61,157651.66,243.0,230.85,284.85,10.8,349.92,90.72,480.24,567.24
117915.484,128437.65,139.05,189.0,164.7,44.55,206.28001,35.640003,368.87997,303.91998
112732.2,80245.35,328.05002,402.30002,290.25,-5.4,60.480003,44.280003,197.2,411.8
108069.64,141052.05,130.95,257.85,217.35,18.9,155.52,59.4,412.96,575.36
101444.72,97248.6,118.8,28.35,238.95,41.850002,219.24,60.480003,337.56,402.52
135707.36,180678.61,311.85,259.2,310.5,59.4,457.92,-10.8,553.32,505.75998
107960.164,128339.1,294.30002,238.95,191.7,-35.100002,210.6,199.8,387.44,454.72
141289.0,162930.16,225.45,244.35,353.7,0.0,235.44,-62.640003,516.2,552.16
104072.24,110462.4,171.45,216.0,437.4,49.95,419.04,219.24,337.56,399.03998
115604.445,148975.2,349.65,392.85,307.80002,-22.95,284.04,5.4,510.4,479.08
129430.2,87609.6,248.40001,403.65,109.35,5.4,191.16,102.600006,299.28,431.52
125844.96,153716.4,329.4,267.30002,276.75,-8.1,279.72,-1.08,402.52,526.64
109008.04,127745.1,159.3,10.8,187.65001,18.9,385.56003,-15.120001,402.52,490.68
110036.6,155389.05,136.35,194.40001,383.4,51.3,261.36002,93.96001,475.59998,512.72
150725.44,180195.3,318.6,247.05,206.55,-37.8,318.6,30.240002,522.0,490.68
115777.4,137909.25,220.05,101.25,321.30002,-54.0,78.840004,-25.920002,339.88,319.0
121636.88,147345.75,224.1,171.45,164.7,12.150001,284.04,-21.6,465.15997,496.47998
100866.96,73747.805,194.40001,357.75,249.75,58.05,209.52,9.72,251.71999,419.91998
101624.125,98224.65,122.85,51.3,140.40001,5.4,209.52,49.68,226.2,273.75998
117409.484,139344.3,198.45,103.950005,207.90001,-54.0,278.64,-6.4800005,428.03998,445.44
98295.56,107580.15,118.8,64.8,170.1,-4.05,-2.16,20.52,235.48,437.31998
136661.4,133328.7,230.85,313.2,292.95,-48.600002,439.56003,51.840004,435.0,581.16
204727.61,262143.0,1487.7001,1491.75,1503.9,271.35,1153.4401,205.20001,1865.2799,2926.68
139087.44,147411.9,360.45,226.8,263.25,31.050001,250.56001,24.84,443.12,495.31998
93590.68,53406.0,166.05,114.75,75.6,-13.5,176.04001,163.08,162.4,180.95999
121900.0,172080.45,278.1,149.85,415.80002,47.25,341.28,86.4,540.56,588.12
148425.44,194830.66,283.5,118.8,348.30002,105.3,105.840004,17.28,576.51996,649.6
116886.0,109502.555,291.6,170.1,162.0,17.550001,186.84001,-19.44,382.8,363.08
92854.68,118143.9,259.2,346.95,217.35,31.050001,195.48001,158.76001,406.0,473.28
135834.33,157908.16,388.80002,135.0,179.55,-24.300001,130.68001,58.320004,441.96,531.27997
262143.0,61396.652,592.65,710.10004,440.1,44.55,46.440002,0.0,274.91998,693.68
144772.12,194032.8,245.7,318.6,406.35,36.45,395.28003,23.76,648.44,704.12
135717.48,177273.9,151.2,179.55,236.25,35.100002,247.32,-22.68,479.08,526.64
132821.33,169383.16,225.45,247.05,33.75,29.7,241.92001,-96.12,448.91998,604.36
185971.56,262143.0,2394.9001,1926.4501,1865.7001,244.35,1004.4,147.96,2361.76,3944.0
110932.68,117976.5,205.2,252.45,157.95,-14.85,141.48001,-62.640003,323.63998,416.44
132605.12,138431.7,222.75,240.3,517.05,-1.35,317.52002,204.12001,415.28,487.19998
142806.08,142306.2,210.6,99.9,317.25,-13.5,332.64,84.240005,363.08,470.96
120078.4,171660.61,405.0,247.05,93.15,40.5,250.56001,34.56,534.76,664.68
117321.164,148617.45,313.2,164.7,305.1,52.65,103.68001,41.04,411.8,524.32
167890.8,193275.45,406.35,394.2,394.2,29.7,320.76,74.520004,498.8,511.56
137055.16,156514.95,359.1,155.25,214.65001,20.25,180.36,87.48,504.59998,527.8
165478.56,171732.16,352.35,207.90001,121.5,22.95,243.00002,85.32,540.56,531.27997
143669.97,170581.95,334.80002,422.55002,707.4,59.4,297.0,113.4,588.12,528.95996
115712.086,132374.25,334.80002,326.7,275.4,55.350002,152.28,15.120001,435.0,406.0
111949.28,136260.9,326.7,135.0,120.15,71.55,126.36001,110.16,414.12,337.56
158451.61,182120.4,286.2,326.7,216.0,36.45,417.96002,99.36,554.48,583.48
125636.125,138510.0,68.85,224.1,359.1,-16.2,177.12001,22.68,445.44,545.2
196067.64,69496.65,376.65,382.05002,-14.85,1.35,59.4,70.200005,364.24,527.8
131649.25,151576.66,263.25,63.45,226.8,-72.9,120.96001,-20.52,496.47998,511.56
104357.445,137197.8,286.2,216.0,172.8,36.45,-9.72,74.520004,400.19998,589.27997
118432.52,108167.4,241.65001,62.100002,283.5,-5.4,75.600006,-130.68001,339.88,491.84
121555.0,158299.66,248.40001,160.65001,234.90001,10.8,230.04001,78.840004,460.52,508.08
147125.48,232595.55,353.7,430.65,468.45,-12.150001,295.92,117.72,704.12,657.72
163168.44,207341.11,295.65,291.6,303.75,-8.1,411.48,4.32,691.36,656.56
160896.05,187645.95,328.05002,409.05002,337.5,91.8,265.68002,118.8,583.48,541.72
100063.805,59670.0,190.35,203.85,-35.100002,10.8,7.5600004,-90.72,267.96,411.8
115573.164,152432.55,371.25,225.45,129.6,16.2,266.76,-127.44,457.03998,613.63995
114646.72,73851.75,252.45,253.8,114.75,75.6,83.16,117.72,252.87999,424.56
112376.164,130157.555,139.05,109.35,155.25,-14.85,176.04001,0.0,358.44,454.72
164929.33,121466.25,356.4,259.2,325.35,-6.75,244.08002,-2.16,419.91998,622.92
115361.56,122739.305,290.25,120.15,139.05,121.5,225.72002,142.56001,390.91998,390.91998
94168.445,121132.805,213.3,52.65,152.55,-12.150001,120.96001,-34.56,382.8,403.68
128444.88,164076.3,182.25,156.6,251.1,48.600002,316.44,52.920002,440.8,647.27997
94322.08,73458.9,190.35,155.25,311.85,25.65,195.48001,77.76,278.4,461.68
130610.56,149868.9,318.6,309.15,376.65,6.75,226.8,48.600002,517.36,501.12
124164.125,142890.75,202.5,201.15001,182.25,-5.4,344.52002,130.68001,502.28,451.24
136666.0,159584.86,174.15001,191.7,383.4,39.15,140.40001,73.44,390.91998,480.24
124504.52,125501.4,141.75,240.3,102.6,-16.2,124.200005,-14.040001,396.72,450.08
111950.2,137178.9,234.90001,318.6,128.25,8.1,128.52,33.48,378.16,517.36
138100.28,192788.11,207.90001,179.55,259.2,126.9,254.88,-14.040001,534.76,694.83997
109868.24,88979.85,247.05,295.65,183.6,21.6,137.16,0.0,315.52,506.91998
171277.33,219852.9,449.55002,318.6,170.1,62.100002,389.88,71.28001,545.2,802.72
99341.6,87966.0,284.85,155.25,60.75,118.8,289.44,-69.12,267.96,407.15997
149527.61,175810.5,413.1,284.85,480.6,51.3,417.96002,71.28001,603.2,751.68
136440.61,141118.2,207.90001,217.35,189.0,36.45,243.00002,102.600006,473.28,448.91998
133206.8,174376.8,297.0,187.65001,311.85,89.1,270.0,142.56001,530.12,668.16
117991.84,171146.25,191.7,280.80002,234.90001,-41.850002,266.76,151.20001,574.2,433.84
128549.766,188812.36,479.25,125.55,98.55,205.2,343.44,-11.88,539.39996,610.16
106850.64,167233.95,334.80002,232.2,109.35,-17.550001,358.56003,4.32,455.87997,512.72
112306.24,168569.11,167.40001,233.55,180.90001,0.0,263.52002,243.00002,443.12,542.88
122690.28,116050.055,109.35,174.15001,83.700005,31.050001,60.480003,62.640003,332.91998,421.08
105059.4,98766.0,130.95,167.40001,139.05,-1.35,245.16,102.600006,377.0,399.03998
130569.164,154313.11,394.2,248.40001,434.7,31.050001,248.40001,126.36001,487.19998,464.0
132183.77,127738.35,199.8,139.05,251.1,-5.4,235.44,75.600006,402.52,461.68
124330.64,149697.45,216.0,174.15001,332.1,78.3,373.68002,1.08,508.08,488.36
121128.125,87956.555,367.2,418.5,526.5,-28.35,93.96001,63.72,439.63998,540.56
187954.16,262143.0,1641.6,1333.8,1237.9501,157.95,1047.6001,116.64001,1746.96,2517.2
130376.88,180720.45,349.65,364.5,257.85,113.4,439.56003,39.960003,539.39996,638.0
80361.08,36568.8,-36.45,-29.7,-66.15,-21.6,105.840004,-75.600006,62.64,80.04
104112.72,98963.1,102.6,25.65,103.950005,-37.8,68.04,54.000004,367.72,368.87997
123491.6,133632.45,211.95,178.2,220.05,52.65,357.48,-90.72,387.44,526.64
109379.72,66202.65,198.45,419.85,225.45,0.0,62.640003,42.120003,205.31999,364.24
130062.24,151599.61,233.55,217.35,272.7,47.25,79.920006,7.5600004,404.84,465.15997
158640.2,164494.8,321.30002,402.30002,673.65,8.1,289.44,-8.64,564.92,728.48
126750.24,149623.2,255.15001,265.95,338.85,21.6,252.72002,184.68001,454.72,552.16
100817.28,68674.5,275.4,387.45,511.65,63.45,170.64,-29.160002,274.91998,459.36
151104.48,149229.0,342.9,376.65,324.0,17.550001,285.12003,72.36,443.12,531.27997
118921.96,128996.555,232.2,326.7,268.65,75.6,331.56003,5.4,378.16,439.63998
191530.2,262143.0,2539.35,2187.0,2632.5,211.95,846.72003,211.68001,2090.3198,3954.44
112213.32,158491.36,268.65,244.35,295.65,4.05,259.2,130.68001,451.24,520.83997
74344.28,27340.201,136.35,162.0,-68.85,-6.75,101.520004,-61.56,191.4,229.68
119327.68,149744.7,199.8,182.25,133.65001,43.2,259.2,-34.56,498.8,487.19998
122817.24,140328.45,291.6,141.75,199.8,32.4,193.32,15.120001,439.63998,497.63998
153898.52,195547.5,318.6,313.2,392.85,58.05,219.24,86.4,554.48,671.63995
114951.24,121140.9,163.35,145.8,176.85,-4.05,264.6,-28.080002,337.56,472.12
